type,id,bnf_code,nm
amp,9253911000001104,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,9308011000001109,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Teva UK Ltd)
amp,9842311000001100,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Mylan)
amp,10452611000001104,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Arrow Generics Ltd)
amp,16165811000001108,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,17954311000001108,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Phoenix Healthcare Distribution Ltd)
amp,21038711000001108,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Bristol Laboratories Ltd)
amp,21844311000001104,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Waymade Healthcare Plc)
amp,21863211000001102,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Cubic Pharmaceuticals Ltd)
amp,28097111000001105,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd)
amp,31058611000001104,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Actavis UK Ltd)
amp,32490911000001108,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (Brown & Burk UK Ltd)
amp,37772411000001102,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,9209511000001103,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Kent Pharmaceuticals Ltd)
amp,9254111000001100,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,9308211000001104,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Teva UK Ltd)
amp,9842511000001106,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Mylan)
amp,10452811000001100,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Arrow Generics Ltd)
amp,11533211000001107,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Sandoz Ltd)
amp,16166011000001106,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,17954511000001102,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Phoenix Healthcare Distribution Ltd)
amp,21038911000001105,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Bristol Laboratories Ltd)
amp,21834511000001106,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Cubic Pharmaceuticals Ltd)
amp,21844511000001105,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Waymade Healthcare Plc)
amp,28097311000001107,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd)
amp,30856211000001108,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Mawdsley-Brooks & Company Ltd)
amp,31058811000001100,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Actavis UK Ltd)
amp,32492211000001103,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (Brown & Burk UK Ltd)
amp,37772811000001100,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,120711000001100,0501012G0AAAAAA,Flucloxacillin 250mg capsules (A A H Pharmaceuticals Ltd)
amp,135511000001102,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Sandoz Ltd)
amp,194111000001102,0501012G0AAAAAA,Flucloxacillin 250mg capsules (IVAX Pharmaceuticals UK Ltd)
amp,220311000001101,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Ranbaxy (UK) Ltd)
amp,333211000001105,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Teva UK Ltd)
amp,627011000001100,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Kent Pharmaceuticals Ltd)
amp,699911000001102,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Actavis UK Ltd)
amp,850811000001102,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Mylan)
amp,916911000001106,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,9798411000001103,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Almus Pharmaceuticals Ltd)
amp,10407811000001107,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Arrow Generics Ltd)
amp,15087311000001100,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Sigma Pharmaceuticals Plc)
amp,16050611000001101,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Bristol Laboratories Ltd)
amp,17908511000001102,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Phoenix Healthcare Distribution Ltd)
amp,19193011000001107,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Milpharm Ltd)
amp,19728911000001100,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Medreich Plc)
amp,21996911000001108,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Waymade Healthcare Plc)
amp,23907811000001108,0501012G0AAAAAA,Flucloxacillin 250mg capsules (DE Pharmaceuticals)
amp,30130811000001104,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Mawdsley-Brooks & Company Ltd)
amp,37506211000001106,0501012G0AAAAAA,Flucloxacillin 250mg capsules (Noumed Life Sciences Ltd)
amp,3111000001109,0501012G0AAABAB,Flucloxacillin 500mg capsules (Actavis UK Ltd)
amp,32611000001100,0501012G0AAABAB,Flucloxacillin 500mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,289411000001107,0501012G0AAABAB,Flucloxacillin 500mg capsules (A A H Pharmaceuticals Ltd)
amp,401911000001101,0501012G0AAABAB,Flucloxacillin 500mg capsules (Mylan)
amp,568111000001102,0501012G0AAABAB,Flucloxacillin 500mg capsules (IVAX Pharmaceuticals UK Ltd)
amp,590311000001104,0501012G0AAABAB,Flucloxacillin 500mg capsules (Kent Pharmaceuticals Ltd)
amp,629811000001103,0501012G0AAABAB,Flucloxacillin 500mg capsules (Ranbaxy (UK) Ltd)
amp,770011000001107,0501012G0AAABAB,Flucloxacillin 500mg capsules (Sandoz Ltd)
amp,833311000001104,0501012G0AAABAB,Flucloxacillin 500mg capsules (Teva UK Ltd)
amp,9798911000001106,0501012G0AAABAB,Flucloxacillin 500mg capsules (Almus Pharmaceuticals Ltd)
amp,10408011000001100,0501012G0AAABAB,Flucloxacillin 500mg capsules (Arrow Generics Ltd)
amp,15087511000001106,0501012G0AAABAB,Flucloxacillin 500mg capsules (Sigma Pharmaceuticals Plc)
amp,16050911000001107,0501012G0AAABAB,Flucloxacillin 500mg capsules (Bristol Laboratories Ltd)
amp,17908811000001104,0501012G0AAABAB,Flucloxacillin 500mg capsules (Phoenix Healthcare Distribution Ltd)
amp,19193211000001102,0501012G0AAABAB,Flucloxacillin 500mg capsules (Milpharm Ltd)
amp,19729111000001105,0501012G0AAABAB,Flucloxacillin 500mg capsules (Medreich Plc)
amp,21997211000001102,0501012G0AAABAB,Flucloxacillin 500mg capsules (Waymade Healthcare Plc)
amp,23908511000001109,0501012G0AAABAB,Flucloxacillin 500mg capsules (DE Pharmaceuticals)
amp,30131011000001101,0501012G0AAABAB,Flucloxacillin 500mg capsules (Mawdsley-Brooks & Company Ltd)
amp,36738011000001105,0501012G0AAABAB,Flucloxacillin 500mg capsules (Noumed Life Sciences Ltd)
amp,103311000001100,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Actavis UK Ltd)
amp,138411000001106,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Kent Pharmaceuticals Ltd)
amp,207211000001101,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Alliance Healthcare (Distribution) Ltd)
amp,337811000001100,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Mylan)
amp,513711000001108,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (A A H Pharmaceuticals Ltd)
amp,719411000001101,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (IVAX Pharmaceuticals UK Ltd)
amp,746511000001103,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Sandoz Ltd)
amp,767311000001102,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Teva UK Ltd)
amp,10454211000001105,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Arrow Generics Ltd)
amp,13578111000001101,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (DE Pharmaceuticals)
amp,18107711000001103,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Phoenix Healthcare Distribution Ltd)
amp,19193411000001103,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Milpharm Ltd)
amp,20136411000001100,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Crescent Pharma Ltd)
amp,21997911000001106,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Waymade Healthcare Plc)
amp,23189811000001102,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution (Medreich Plc)
amp,4835611000001101,0501012G0AAAGAG,Flucloxacillin 250mg/5ml oral solution (Kent Pharmaceuticals Ltd)
amp,11268511000001102,0501012G0AAAGAG,Flucloxacillin 250mg/5ml oral solution (A A H Pharmaceuticals Ltd)
amp,13578311000001104,0501012G0AAAGAG,Flucloxacillin 250mg/5ml oral solution (DE Pharmaceuticals)
amp,16086311000001101,0501012G0AAAGAG,Flucloxacillin 250mg/5ml oral solution (Actavis UK Ltd)
amp,18107911000001101,0501012G0AAAGAG,Flucloxacillin 250mg/5ml oral solution (Phoenix Healthcare Distribution Ltd)
amp,18722811000001105,0501012G0AAAGAG,Flucloxacillin 250mg/5ml oral solution (Alliance Healthcare (Distribution) Ltd)
amp,20137211000001102,0501012G0AAAGAG,Flucloxacillin 250mg/5ml oral solution (Crescent Pharma Ltd)
amp,21998111000001109,0501012G0AAAGAG,Flucloxacillin 250mg/5ml oral solution (Waymade Healthcare Plc)
amp,16086911000001100,0501012G0AAAPAP,Flucloxacillin 125mg/5ml oral solution sugar free (Accord Healthcare Ltd)
amp,16247911000001103,0501012G0AAAPAP,Flucloxacillin 125mg/5ml oral solution sugar free (Kent Pharmaceuticals Ltd)
amp,16443111000001108,0501012G0AAAPAP,Flucloxacillin 125mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,21997511000001104,0501012G0AAAPAP,Flucloxacillin 125mg/5ml oral solution sugar free (Waymade Healthcare Plc)
amp,23979011000001102,0501012G0AAAPAP,Flucloxacillin 125mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,27126211000001105,0501012G0AAAPAP,Flucloxacillin 125mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,28096311000001109,0501012G0AAAPAP,Flucloxacillin 125mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd)
amp,37732411000001104,0501012G0AAAPAP,Flucloxacillin 125mg/5ml oral solution sugar free (Novelgenix Therapeutics Ltd)
amp,16086611000001106,0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free (Accord Healthcare Ltd)
amp,16248111000001100,0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free (Kent Pharmaceuticals Ltd)
amp,16443611000001100,0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,21997711000001109,0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free (Waymade Healthcare Plc)
amp,23979211000001107,0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,27126411000001109,0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,28096511000001103,0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd)
amp,37732211000001103,0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free (Novelgenix Therapeutics Ltd)
amp,471111000001107,0501012G0BBAAAA,Floxapen 250mg capsules (Actavis UK Ltd)
amp,888011000001100,0501012G0BBABAB,Floxapen 500mg capsules (Actavis UK Ltd)
amp,499611000001105,0501012G0BGADAB,Fluclomix 500 capsules (Ashbourne Pharmaceuticals Ltd)
amp,811111000001105,0501012H0BBAAAA,Floxapen 125mg/5ml syrup (Actavis UK Ltd)
amp,442211000001107,0501012H0BBABAB,Floxapen 250mg/5ml syrup (Actavis UK Ltd)
amp,145611000001104,0501013B0AAAAAA,Amoxicillin 250mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,228311000001104,0501013B0AAAAAA,Amoxicillin 250mg capsules (Sandoz Ltd)
amp,325811000001107,0501013B0AAAAAA,Amoxicillin 250mg capsules (IVAX Pharmaceuticals UK Ltd)
amp,361711000001108,0501013B0AAAAAA,Amoxicillin 250mg capsules (Teva UK Ltd)
amp,413911000001103,0501013B0AAAAAA,Amoxicillin 250mg capsules (Mylan)
amp,458811000001108,0501013B0AAAAAA,Amoxicillin 250mg capsules (Ranbaxy (UK) Ltd)
amp,558111000001107,0501013B0AAAAAA,Amoxicillin 250mg capsules (A A H Pharmaceuticals Ltd)
amp,739011000001101,0501013B0AAAAAA,Amoxicillin 250mg capsules (Actavis UK Ltd)
amp,833211000001107,0501013B0AAAAAA,Amoxicillin 250mg capsules (Kent Pharmaceuticals Ltd)
amp,9785311000001100,0501013B0AAAAAA,Amoxicillin 250mg capsules (Almus Pharmaceuticals Ltd)
amp,10380511000001103,0501013B0AAAAAA,Amoxicillin 250mg capsules (Arrow Generics Ltd)
amp,12948011000001101,0501013B0AAAAAA,Amoxicillin 250mg capsules (Boston Healthcare Ltd)
amp,15981611000001108,0501013B0AAAAAA,Amoxicillin 250mg capsules (Bristol Laboratories Ltd)
amp,17779911000001102,0501013B0AAAAAA,Amoxicillin 250mg capsules (Phoenix Healthcare Distribution Ltd)
amp,18145411000001107,0501013B0AAAAAA,Amoxicillin 250mg capsules (Wockhardt UK Ltd)
amp,19187411000001106,0501013B0AAAAAA,Amoxicillin 250mg capsules (Milpharm Ltd)
amp,19725711000001109,0501013B0AAAAAA,Amoxicillin 250mg capsules (Medreich Plc)
amp,21764811000001100,0501013B0AAAAAA,Amoxicillin 250mg capsules (Waymade Healthcare Plc)
amp,22608411000001104,0501013B0AAAAAA,Amoxicillin 250mg capsules (DE Pharmaceuticals)
amp,23477711000001105,0501013B0AAAAAA,Amoxicillin 250mg capsules (Accord Healthcare Ltd)
amp,29765011000001104,0501013B0AAAAAA,Amoxicillin 250mg capsules (Sigma Pharmaceuticals Plc)
amp,29993011000001108,0501013B0AAAAAA,Amoxicillin 250mg capsules (Mawdsley-Brooks & Company Ltd)
amp,33680711000001103,0501013B0AAAAAA,Amoxicillin 250mg capsules (Brown & Burk UK Ltd)
amp,35591111000001108,0501013B0AAAAAA,Amoxicillin 250mg capsules (RX Farma)
amp,36932811000001108,0501013B0AAAAAA,Amoxicillin 250mg capsules (Flamingo Pharma (UK) Ltd)
amp,13811000001100,0501013B0AAABAB,Amoxicillin 500mg capsules (Kent Pharmaceuticals Ltd)
amp,53711000001102,0501013B0AAABAB,Amoxicillin 500mg capsules (Sandoz Ltd)
amp,116511000001101,0501013B0AAABAB,Amoxicillin 500mg capsules (Alliance Healthcare (Distribution) Ltd)
amp,181511000001108,0501013B0AAABAB,Amoxicillin 500mg capsules (Ranbaxy (UK) Ltd)
amp,268011000001106,0501013B0AAABAB,Amoxicillin 500mg capsules (Pfizer Ltd)
amp,406811000001101,0501013B0AAABAB,Amoxicillin 500mg capsules (Actavis UK Ltd)
amp,668411000001104,0501013B0AAABAB,Amoxicillin 500mg capsules (Teva UK Ltd)
amp,802011000001104,0501013B0AAABAB,Amoxicillin 500mg capsules (IVAX Pharmaceuticals UK Ltd)
amp,816511000001105,0501013B0AAABAB,Amoxicillin 500mg capsules (Mylan)
amp,930411000001106,0501013B0AAABAB,Amoxicillin 500mg capsules (A A H Pharmaceuticals Ltd)
amp,9785911000001104,0501013B0AAABAB,Amoxicillin 500mg capsules (Almus Pharmaceuticals Ltd)
amp,10381311000001104,0501013B0AAABAB,Amoxicillin 500mg capsules (Arrow Generics Ltd)
amp,12948211000001106,0501013B0AAABAB,Amoxicillin 500mg capsules (Boston Healthcare Ltd)
amp,15981911000001102,0501013B0AAABAB,Amoxicillin 500mg capsules (Bristol Laboratories Ltd)
amp,17780311000001103,0501013B0AAABAB,Amoxicillin 500mg capsules (Phoenix Healthcare Distribution Ltd)
amp,18146111000001108,0501013B0AAABAB,Amoxicillin 500mg capsules (Wockhardt UK Ltd)
amp,18458211000001102,0501013B0AAABAB,Amoxicillin 500mg capsules (Accord Healthcare Ltd)
amp,19187611000001109,0501013B0AAABAB,Amoxicillin 500mg capsules (Milpharm Ltd)
amp,19726111000001102,0501013B0AAABAB,Amoxicillin 500mg capsules (Medreich Plc)
amp,21765611000001103,0501013B0AAABAB,Amoxicillin 500mg capsules (Waymade Healthcare Plc)
amp,22608811000001102,0501013B0AAABAB,Amoxicillin 500mg capsules (DE Pharmaceuticals)
amp,29769211000001107,0501013B0AAABAB,Amoxicillin 500mg capsules (Sigma Pharmaceuticals Plc)
amp,29993211000001103,0501013B0AAABAB,Amoxicillin 500mg capsules (Mawdsley-Brooks & Company Ltd)
amp,33680911000001101,0501013B0AAABAB,Amoxicillin 500mg capsules (Brown & Burk UK Ltd)
amp,35591411000001103,0501013B0AAABAB,Amoxicillin 500mg capsules (RX Farma)
amp,36693511000001106,0501013B0AAABAB,Amoxicillin 500mg capsules (Noumed Life Sciences Ltd)
amp,36933111000001107,0501013B0AAABAB,Amoxicillin 500mg capsules (Flamingo Pharma (UK) Ltd)
amp,3241411000001109,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (A A H Pharmaceuticals Ltd)
amp,3243811000001105,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (Teva UK Ltd)
amp,3246011000001107,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (Kent Pharmaceuticals Ltd)
amp,3246511000001104,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (Alliance Healthcare (Distribution) Ltd)
amp,18081411000001108,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (Phoenix Healthcare Distribution Ltd)
amp,21766011000001101,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (Waymade Healthcare Plc)
amp,22609211000001108,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (DE Pharmaceuticals)
amp,29765411000001108,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (Sigma Pharmaceuticals Plc)
amp,29993711000001105,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (Mawdsley-Brooks & Company Ltd)
amp,32496011000001107,0501013B0AAAHAH,Amoxicillin 3g oral powder sachets sugar free (Brown & Burk UK Ltd)
amp,143211000001100,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (IVAX Pharmaceuticals UK Ltd)
amp,144711000001109,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Ranbaxy (UK) Ltd)
amp,159311000001109,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Actavis UK Ltd)
amp,200311000001108,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Teva UK Ltd)
amp,329011000001104,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Kent Pharmaceuticals Ltd)
amp,549011000001104,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd)
amp,634511000001102,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd)
amp,856111000001107,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Sandoz Ltd)
amp,860211000001109,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Mylan)
amp,9786511000001104,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Almus Pharmaceuticals Ltd)
amp,10426911000001105,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Arrow Generics Ltd)
amp,15984311000001100,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Bristol Laboratories Ltd)
amp,17781111000001106,0501013B0AAAJAJ,Amoxicillin 125mg/5ml oral suspension (Phoenix Healthcare Distribution Ltd)
